HHID,State,District,Internet_Usage_Rate,Digital_Access_Index,Digital_Inclusion_Score,Urban_Rural
48700_6,Maharashtra,Ahmadnagar,1.4285714285714286,3.428571428571429,3.428571428571429,Rural
48700_6,Maharashtra,Ahmadnagar,1.4285714285714286,4.428571428571429,4.428571428571429,Rural
48700_6,Maharashtra,Ahmadnagar,1.4285714285714286,3.428571428571429,3.428571428571429,Rural
48700_6,Maharashtra,Ahmadnagar,1.4285714285714286,4.428571428571429,4.428571428571429,Rural
48700_6,Maharashtra,Ahmadnagar,1.4285714285714286,3.428571428571429,3.428571428571429,Rural
44043_6,Chhattisgarh,Rajnandgaon,1.75,4.75,4.75,Rural
45870_9,Mizoram,Lawngtlai,1.0,5.0,5.0,Rural
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,6.142857142857142,6.142857142857142,Urban
25311_1,Jharkhand,Bokaro,1.1428571428571428,4.142857142857142,4.142857142857142,Urban
47922_4,Uttar Pradesh,Kaushambi,1.4,3.4,3.4,Rural
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,6.166666666666667,6.166666666666667,Urban
26148_2,Rajasthan,Jaipur,1.1666666666666667,5.166666666666667,5.166666666666667,Urban
49347_3,Assam,Hailakandi,1.3333333333333333,2.333333333333333,2.333333333333333,Rural
27517_8,Uttar Pradesh,Kushinagar,1.0,5.0,5.0,Urban
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,3.4761904761904763,3.4761904761904763,Rural
46826_2,Rajasthan,Bhilwara,1.4761904761904765,4.476190476190476,4.476190476190476,Rural
49627_15,Meghalaya,Jaintia Hills,1.4,2.4,2.4,Rural
25894_2,Madhya Pradesh,Bhind,1.5,5.5,5.5,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,5.0,5.0,Urban
27385_7,Uttar Pradesh,Gautam Buddha Nagar,1.0,6.0,6.0,Urban
27233_4,Uttar Pradesh,Bahraich,1.3333333333333333,4.333333333333333,4.333333333333333,Urban
24048_3,Tamil Nadu,The Nilgiris,2.0,4.0,4.0,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,6.2,6.2,Urban
29236_2,Maharashtra,Thane,1.2,5.2,5.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,6.2,6.2,Urban
26670_2,Jammu & Kashmir,Jammu,1.2,3.2,3.2,Urban
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,3.0,3.0,Rural
45078_1,Tripura,Unknown,1.0,2.0,2.0,Rural
22663_7,Tamil Nadu,Kancheepuram,1.3333333333333333,5.333333333333333,5.333333333333333,Urban
23494_6,Meghalaya,West Khasi Hills,1.25,2.25,2.25,Urban
27767_11,Uttar Pradesh,Agra,1.3333333333333333,6.333333333333333,6.333333333333333,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,6.25,6.25,Urban
24010_1,Tamil Nadu,Coimbatore,1.25,4.25,4.25,Urban
43624_10,Uttar Pradesh,Hardoi,1.5,3.5,3.5,Rural
45171_13,Tripura,West Tripura,1.0,5.0,5.0,Rural
49478_6,West Bengal,Puruliya,2.0,3.0,3.0,Rural
40037_11,Tamil Nadu,Tirunelveli,2.0,4.0,4.0,Rural
47619_12,Rajasthan,Bharatpur,2.0,5.0,5.0,Rural
49574_11,Assam,Darrang,1.25,2.25,2.25,Rural
48389_2,Maharashtra,Sindhudurg,1.6666666666666667,6.666666666666667,6.666666666666667,Rural
46058_7,Rajasthan,Jodhpur,2.0,3.0,3.0,Rural
43246_12,Bihar,Gopalganj,1.25,4.25,4.25,Rural
46719_10,Himachal Pradesh,Kullu,1.3333333333333333,4.333333333333333,4.333333333333333,Rural
26905_9,Haryana,Yamunanagar,1.0,5.0,5.0,Urban
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
46545_2,Punjab,Bathinda,1.5384615384615383,5.538461538461538,5.538461538461538,Rural
